,index,visitor_ip,average_time_per_session_per_user
74949,8097,103.224.156.164,0.0
74950,86110,59.90.121.38,0.0
74951,86157,59.90.162.191,0.0
74952,86109,59.90.121.37,0.0
74953,8190,103.225.56.228,0.0
74954,86158,59.90.163.151,0.0
74955,8090,103.224.154.249,0.0
74956,86160,59.90.164.59,0.0
74957,8082,103.224.147.180,0.0
74958,86163,59.90.167.201,0.0
74959,8078,103.224.146.155,0.0
74960,86166,59.90.170.168,0.0
74961,86113,59.90.127.187,0.0
74962,86115,59.90.128.5,0.0
74963,8169,103.225.188.48,0.0
74964,86147,59.90.158.242,0.0
74965,8122,103.224.159.185,0.0
74966,8120,103.224.158.43,0.0
74967,86142,59.90.149.150,0.0
74968,86131,59.90.142.101,0.0
74969,8140,103.224.48.198,0.0
74970,8149,103.225.133.78,0.0
74971,86128,59.90.140.189,0.0
74972,8158,103.225.177.49,0.0
74973,86127,59.90.14.227,0.0
74974,86148,59.90.159.183,0.0
74975,8111,103.224.157.42,0.0
74976,8153,103.225.176.181,0.0
74977,8154,103.225.176.85,0.0
74978,8155,103.225.176.86,0.0
74979,8198,103.226.147.28,0.0
74980,8076,103.224.145.97,0.0
74981,86060,59.89.72.89,0.0
74982,86100,59.90.111.189,0.0
74983,86081,59.89.86.16,0.0
74984,8232,103.226.3.105,0.0
74985,86079,59.89.84.217,0.0
74986,8244,103.226.31.42,0.0
74987,8038,103.21.59.172,0.0
74988,86073,59.89.8.190,0.0
74989,86072,59.89.78.247,0.0
74990,8247,103.226.4.212,0.0
74991,86070,59.89.75.69,0.0
74992,86188,59.90.208.211,0.0
74993,8261,103.226.88.61,0.0
74994,86066,59.89.74.252,0.0
74995,8267,103.227.54.154,0.0
74996,8270,103.227.70.198,0.0
74997,86061,59.89.73.167,0.0
74998,8053,103.22.194.221,0.0
74999,86083,59.89.87.27,0.0
75000,8230,103.226.28.162,0.0
75001,86174,59.90.191.118,0.0
75002,8206,103.226.185.6,0.0
75003,8208,103.226.186.13,0.0
75004,8071,103.224.145.247,0.0
75005,8210,103.226.189.161,0.0
75006,8066,103.224.145.186,0.0
75007,86173,59.90.190.231,0.0
75008,8062,103.224.145.124,0.0
75009,8057,103.224.144.147,0.0
75010,8058,103.224.144.156,0.0
75011,86091,59.89.98.112,0.0
75012,86090,59.89.93.76,0.0
75013,8224,103.226.226.88,0.0
75014,86087,59.89.90.30,0.0
75015,8229,103.226.27.35,0.0
75016,85980,59.89.225.113,0.0
75017,8378,103.228.147.57,0.0
75018,8658,103.233.123.155,0.0
75019,8594,103.232.131.45,0.0
75020,8562,103.232.128.22,0.0
75021,8565,103.232.128.24,0.0
75022,8576,103.232.129.188,0.0
75023,85874,59.89.111.220,0.0
75024,7837,103.17.86.25,0.0
75025,8580,103.232.129.213,0.0
75026,8582,103.232.129.234,0.0
75027,8583,103.232.129.42,0.0
75028,7830,103.17.86.131,0.0
75029,7824,103.17.85.98,0.0
75030,7822,103.17.85.241,0.0
75031,85864,59.89.103.61,0.0
75032,7820,103.17.85.16,0.0
75033,7817,103.17.84.94,0.0
75034,85863,59.89.103.216,0.0
75035,8561,103.232.128.219,0.0
75036,7850,103.18.158.187,0.0
75037,8559,103.232.128.14,0.0
75038,85894,59.89.121.135,0.0
75039,7855,103.18.167.154,0.0
75040,8532,103.231.44.94,0.0
75041,8534,103.231.45.2,0.0
75042,8536,103.231.46.194,0.0
75043,7854,103.18.167.138,0.0
75044,8541,103.231.7.76,0.0
75045,86280,59.91.120.168,0.0
75046,85885,59.89.116.45,0.0
75047,85893,59.89.120.92,0.0
75048,8547,103.232.125.244,0.0
75049,8550,103.232.126.17,0.0
75050,8554,103.232.126.34,0.0
75051,85887,59.89.117.192,0.0
75052,85886,59.89.117.116,0.0
75053,85862,59.89.10.242,0.0
75054,8602,103.232.131.73,0.0
75055,7861,103.18.169.11,0.0
75056,85859,59.89.0.243,0.0
75057,85842,59.88.82.38,0.0
75058,8638,103.233.117.114,0.0
75059,8640,103.233.117.5,0.0
75060,8643,103.233.118.117,0.0
75061,85834,59.88.76.32,0.0
75062,7800,103.17.50.249,0.0
75063,7799,103.17.50.200,0.0
75064,8648,103.233.118.98,0.0
75065,7796,103.17.158.218,0.0
75066,85830,59.88.73.174,0.0
75067,7795,103.17.158.217,0.0
75068,7792,103.17.158.185,0.0
75069,8656,103.233.122.43,0.0
75070,7786,103.17.158.142,0.0
75071,8657,103.233.122.84,0.0
75072,7802,103.17.51.31,0.0
75073,86298,59.91.128.21,0.0
75074,85844,59.88.83.61,0.0
75075,8621,103.232.238.177,0.0
75076,8604,103.232.131.9,0.0
75077,85857,59.89.0.147,0.0
75078,85856,59.88.99.32,0.0
75079,85855,59.88.97.48,0.0
75080,8613,103.232.234.147,0.0
75081,86292,59.91.127.132,0.0
75082,7815,103.17.84.81,0.0
75083,7808,103.17.84.162,0.0
75084,85849,59.88.91.2,0.0
75085,85848,59.88.9.19,0.0
75086,86295,59.91.127.77,0.0
75087,85847,59.88.88.222,0.0
75088,7809,103.17.84.180,0.0
75089,85845,59.88.84.65,0.0
75090,8529,103.231.44.186,0.0
75091,7867,103.18.170.23,0.0
75092,85977,59.89.220.168,0.0
75093,8444,103.23.119.7,0.0
75094,7937,103.19.250.108,0.0
75095,8433,103.229.244.0,0.0
75096,8434,103.229.245.96,0.0
75097,7927,103.19.198.62,0.0
75098,86247,59.90.89.151,0.0
75099,85953,59.89.184.127,0.0
75100,7926,103.19.198.34,0.0
75101,7925,103.19.197.114,0.0
75102,85951,59.89.180.79,0.0
75103,85950,59.89.18.150,0.0
75104,7922,103.19.17.2,0.0
75105,85949,59.89.179.113,0.0
75106,7921,103.19.154.57,0.0
75107,85948,59.89.177.22,0.0
75108,7914,103.19.150.113,0.0
75109,85957,59.89.19.72,0.0
75110,8431,103.229.234.225,0.0
75111,7938,103.19.250.194,0.0
75112,85970,59.89.205.219,0.0
75113,7953,103.2.135.136,0.0
75114,85975,59.89.214.173,0.0
75115,85974,59.89.213.141,0.0
75116,8379,103.228.185.226,0.0
75117,8381,103.228.187.106,0.0
75118,8384,103.228.192.64,0.0
75119,8386,103.228.193.134,0.0
75120,8416,103.228.72.97,0.0
75121,8389,103.228.193.86,0.0
75122,8397,103.228.36.89,0.0
75123,7942,103.2.132.222,0.0
75124,85962,59.89.20.130,0.0
75125,7939,103.19.88.146,0.0
75126,8412,103.228.45.35,0.0
75127,85946,59.89.174.52,0.0
75128,85944,59.89.172.195,0.0
75129,86274,59.91.116.74,0.0
75130,7901,103.18.74.40,0.0
75131,85919,59.89.149.253,0.0
75132,8503,103.231.217.106,0.0
75133,8513,103.231.218.182,0.0
75134,8514,103.231.218.198,0.0
75135,8516,103.231.218.234,0.0
75136,8517,103.231.218.42,0.0
75137,8520,103.231.219.22,0.0
75138,86268,59.91.103.211,0.0
75139,8524,103.231.32.94,0.0
75140,85908,59.89.136.126,0.0
75141,85907,59.89.132.119,0.0
75142,7873,103.18.69.61,0.0
75143,85905,59.89.130.198,0.0
75144,85904,59.89.13.190,0.0
75145,86272,59.91.115.15,0.0
75146,8500,103.231.216.246,0.0
75147,8495,103.231.119.172,0.0
75148,85922,59.89.150.213,0.0
75149,85933,59.89.161.43,0.0
75150,8448,103.23.239.222,0.0
75151,8451,103.23.25.33,0.0
75152,8454,103.230.103.191,0.0
75153,8461,103.230.150.90,0.0
75154,86258,59.90.97.250,0.0
75155,85935,59.89.162.108,0.0
75156,86262,59.90.99.152,0.0
75157,8493,103.231.116.89,0.0
75158,85932,59.89.16.63,0.0
75159,85931,59.89.16.137,0.0
75160,8469,103.230.21.29,0.0
75161,7886,103.18.72.228,0.0
75162,8487,103.230.23.17,0.0
75163,7885,103.18.72.227,0.0
75164,85517,59.183.218.28,0.0
75165,85516,59.183.212.82,0.0
75166,10477,103.43.35.149,0.0
75167,10094,103.29.158.176,0.0
75168,85024,59.178.183.252,0.0
75169,86670,59.93.131.190,0.0
75170,10068,103.28.182.168,0.0
75171,86671,59.93.132.172,0.0
75172,85019,59.178.178.65,0.0
75173,10070,103.28.241.109,0.0
75174,86673,59.93.133.175,0.0
75175,86674,59.93.133.18,0.0
75176,85016,59.178.178.111,0.0
75177,10073,103.28.252.36,0.0
75178,10077,103.28.253.225,0.0
75179,10078,103.28.253.68,0.0
75180,10081,103.28.254.93,0.0
75181,10086,103.29.117.38,0.0
75182,7116,101.62.211.111,0.0
75183,10064,103.28.157.44,0.0
75184,85029,59.178.186.216,0.0
75185,7117,101.62.211.159,0.0
75186,7121,101.62.212.206,0.0
75187,10013,103.26.53.226,0.0
75188,85046,59.178.202.255,0.0
75189,86663,59.93.129.197,0.0
75190,85044,59.178.201.157,0.0
75191,10021,103.26.57.226,0.0
75192,85041,59.178.199.171,0.0
75193,10022,103.26.57.44,0.0
75194,10054,103.27.8.49,0.0
75195,10023,103.26.58.150,0.0
75196,7120,101.62.212.161,0.0
75197,10027,103.26.59.126,0.0
75198,85036,59.178.193.49,0.0
75199,85034,59.178.192.233,0.0
75200,7118,101.62.211.64,0.0
75201,7112,101.62.209.234,0.0
75202,7109,101.62.208.140,0.0
75203,85051,59.178.208.241,0.0
75204,7107,101.62.206.166,0.0
75205,86690,59.93.162.210,0.0
75206,10141,103.30.80.225,0.0
75207,10146,103.31.189.246,0.0
75208,10149,103.31.190.194,0.0
75209,84985,59.178.160.224,0.0
75210,84983,59.178.159.88,0.0
75211,10153,103.31.214.110,0.0
75212,86691,59.93.163.48,0.0
75213,10159,103.31.214.174,0.0
75214,10160,103.31.214.74,0.0
75215,7092,101.62.201.37,0.0
75216,84978,59.178.158.57,0.0
75217,84977,59.178.158.225,0.0
75218,7091,101.62.201.172,0.0
75219,86696,59.93.167.16,0.0
75220,84990,59.178.164.78,0.0
75221,86688,59.93.161.217,0.0
75222,7097,101.62.203.113,0.0
75223,10109,103.29.221.53,0.0
75224,10098,103.29.159.141,0.0
75225,86680,59.93.149.139,0.0
75226,7104,101.62.205.35,0.0
75227,85005,59.178.173.131,0.0
75228,85004,59.178.172.111,0.0
75229,10108,103.29.220.227,0.0
75230,10117,103.3.204.108,0.0
75231,86686,59.93.160.33,0.0
75232,86684,59.93.15.43,0.0
75233,10121,103.3.205.16,0.0
75234,84998,59.178.169.13,0.0
75235,10123,103.3.205.229,0.0
75236,84994,59.178.167.216,0.0
75237,84993,59.178.167.214,0.0
75238,85050,59.178.208.209,0.0
75239,85052,59.178.209.124,0.0
75240,10169,103.36.126.206,0.0
75241,86643,59.93.121.224,0.0
75242,85118,59.178.61.228,0.0
75243,86634,59.93.118.161,0.0
75244,9942,103.255.226.138,0.0
75245,85114,59.178.57.178,0.0
75246,86635,59.93.118.79,0.0
75247,7171,101.62.232.254,0.0
75248,85111,59.178.55.93,0.0
75249,85110,59.178.53.33,0.0
75250,7166,101.62.229.47,0.0
75251,9945,103.255.226.241,0.0
75252,7163,101.62.227.52,0.0
75253,85104,59.178.49.220,0.0
75254,85103,59.178.49.196,0.0
75255,9955,103.255.232.10,0.0
75256,7161,101.62.226.189,0.0
75257,85119,59.178.61.65,0.0
75258,7178,101.62.237.234,0.0
75259,86631,59.93.117.157,0.0
75260,85135,59.179.133.157,0.0
75261,9906,103.255.115.108,0.0
75262,85142,59.179.142.69,0.0
75263,7197,101.62.245.40,0.0
75264,9907,103.255.115.123,0.0
75265,9909,103.255.115.82,0.0
75266,9913,103.255.145.122,0.0
75267,9925,103.255.146.222,0.0
75268,85122,59.178.62.37,0.0
75269,85133,59.179.129.30,0.0
75270,7186,101.62.241.57,0.0
75271,85131,59.178.9.128,0.0
75272,85129,59.178.85.25,0.0
75273,9929,103.255.147.211,0.0
75274,9932,103.255.180.103,0.0
75275,85100,59.178.47.21,0.0
75276,85097,59.178.45.53,0.0
75277,10011,103.26.50.14,0.0
75278,85096,59.178.45.237,0.0
75279,9985,103.26.216.168,0.0
75280,86652,59.93.124.252,0.0
75281,85071,59.178.221.191,0.0
75282,7139,101.62.218.73,0.0
75283,9987,103.26.218.228,0.0
75284,85068,59.178.220.9,0.0
75285,9990,103.26.219.189,0.0
75286,85066,59.178.218.94,0.0
75287,85065,59.178.218.5,0.0
75288,7135,101.62.216.95,0.0
75289,9993,103.26.219.40,0.0
75290,7129,101.62.214.55,0.0
75291,86658,59.93.126.232,0.0
75292,85057,59.178.210.217,0.0
75293,86660,59.93.128.138,0.0
75294,7140,101.62.219.241,0.0
75295,7146,101.62.221.247,0.0
75296,85077,59.178.3.134,0.0
75297,85088,59.178.40.37,0.0
75298,85095,59.178.45.182,0.0
75299,85093,59.178.44.19,0.0
75300,85092,59.178.44.13,0.0
75301,85091,59.178.43.198,0.0
75302,7153,101.62.223.47,0.0
75303,7152,101.62.223.41,0.0
75304,7151,101.62.223.115,0.0
75305,9977,103.26.109.162,0.0
75306,9969,103.255.38.51,0.0
75307,9970,103.255.39.224,0.0
75308,7150,101.62.222.244,0.0
75309,85083,59.178.39.144,0.0
75310,85082,59.178.38.202,0.0
75311,85081,59.178.35.97,0.0
75312,10167,103.36.124.212,0.0
75313,84971,59.178.156.108,0.0
75314,9899,103.254.96.86,0.0
75315,10428,103.42.156.19,0.0
75316,10396,103.41.29.224,0.0
75317,86758,59.93.247.1,0.0
75318,84856,59.177.38.193,0.0
75319,7017,101.62.176.213,0.0
75320,86763,59.93.3.17,0.0
75321,10416,103.41.42.56,0.0
75322,86765,59.93.48.93,0.0
75323,84852,59.177.37.135,0.0
75324,10417,103.41.42.95,0.0
75325,7016,101.62.176.209,0.0
75326,84847,59.177.32.184,0.0
75327,10427,103.42.127.191,0.0
75328,84845,59.177.31.183,0.0
75329,7009,101.62.173.68,0.0
75330,84844,59.177.30.102,0.0
75331,7024,101.62.177.30,0.0
75332,10394,103.41.29.20,0.0
75333,84865,59.177.41.69,0.0
75334,10373,103.40.51.57,0.0
75335,7033,101.62.179.127,0.0
75336,84879,59.177.6.125,0.0
75337,7031,101.62.178.83,0.0
75338,84876,59.177.48.43,0.0
75339,10370,103.40.49.243,0.0
75340,86751,59.93.242.26,0.0
75341,10379,103.41.10.3,0.0
75342,84866,59.177.42.154,0.0
75343,7027,101.62.178.177,0.0
75344,84871,59.177.44.202,0.0
75345,86754,59.93.245.16,0.0
75346,84869,59.177.43.199,0.0
75347,10389,103.41.199.100,0.0
75348,84867,59.177.42.203,0.0
75349,7006,101.62.172.253,0.0
75350,84842,59.177.250.76,0.0
75351,10359,103.40.200.179,0.0
75352,10429,103.42.156.51,0.0
75353,10449,103.42.196.154,0.0
75354,10450,103.42.196.178,0.0
75355,10453,103.42.198.43,0.0
75356,10454,103.42.85.14,0.0
75357,6973,101.62.162.244,0.0
75358,10456,103.42.87.195,0.0
75359,10461,103.42.90.6,0.0
75360,6972,101.62.162.237,0.0
75361,10474,103.43.33.118,0.0
75362,10475,103.43.33.26,0.0
75363,86783,59.93.71.184,0.0
75364,6971,101.62.162.210,0.0
75365,84802,59.177.202.147,0.0
75366,84801,59.177.200.150,0.0
75367,84800,59.177.200.138,0.0
75368,84816,59.177.219.143,0.0
75369,6978,101.62.164.118,0.0
75370,84821,59.177.231.143,0.0
75371,84832,59.177.235.125,0.0
75372,7005,101.62.172.143,0.0
75373,10432,103.42.159.14,0.0
75374,10433,103.42.159.202,0.0
75375,6995,101.62.169.45,0.0
75376,84835,59.177.238.162,0.0
75377,10441,103.42.173.107,0.0
75378,84830,59.177.234.105,0.0
75379,84822,59.177.231.215,0.0
75380,84829,59.177.233.30,0.0
75381,6987,101.62.166.232,0.0
75382,10443,103.42.175.83,0.0
75383,86778,59.93.65.194,0.0
75384,84825,59.177.232.90,0.0
75385,84824,59.177.232.57,0.0
75386,10361,103.40.204.188,0.0
75387,10354,103.4.233.153,0.0
75388,10170,103.36.126.233,0.0
75389,86732,59.93.225.8,0.0
75390,10229,103.37.201.80,0.0
75391,10234,103.37.201.92,0.0
75392,10242,103.37.82.11,0.0
75393,86720,59.93.203.151,0.0
75394,10255,103.38.177.2,0.0
75395,84940,59.178.134.144,0.0
75396,10257,103.38.201.239,0.0
75397,7061,101.62.188.242,0.0
75398,84932,59.178.130.222,0.0
75399,7058,101.62.188.111,0.0
75400,84930,59.178.130.165,0.0
75401,7050,101.62.185.193,0.0
75402,10274,103.38.246.243,0.0
75403,10276,103.38.246.248,0.0
75404,10281,103.38.247.120,0.0
75405,86719,59.93.198.212,0.0
75406,84949,59.178.141.160,0.0
75407,10213,103.37.201.41,0.0
75408,10194,103.37.200.100,0.0
75409,10171,103.36.127.138,0.0
75410,10176,103.36.45.54,0.0
75411,7090,101.62.201.162,0.0
75412,10182,103.36.77.16,0.0
75413,7084,101.62.197.74,0.0
75414,84961,59.178.148.71,0.0
75415,7081,101.62.197.134,0.0
75416,10212,103.37.201.33,0.0
75417,7080,101.62.196.25,0.0
75418,86708,59.93.176.5,0.0
75419,86709,59.93.177.37,0.0
75420,86710,59.93.179.16,0.0
75421,86712,59.93.188.222,0.0
75422,10200,103.37.201.119,0.0
75423,84921,59.177.98.35,0.0
75424,84919,59.177.98.132,0.0
75425,84883,59.177.65.192,0.0
75426,7046,101.62.182.29,0.0
75427,10327,103.39.139.230,0.0
75428,10332,103.39.236.186,0.0
75429,84896,59.177.72.142,0.0
75430,10336,103.39.237.158,0.0
75431,84894,59.177.71.138,0.0
75432,84893,59.177.70.254,0.0
75433,86744,59.93.235.168,0.0
75434,10341,103.39.240.251,0.0
75435,84889,59.177.69.196,0.0
75436,10345,103.39.242.57,0.0
75437,10347,103.39.251.11,0.0
75438,7037,101.62.179.87,0.0
75439,84885,59.177.67.188,0.0
75440,86746,59.93.237.57,0.0
75441,10349,103.39.251.18,0.0
75442,10326,103.39.131.57,0.0
75443,10323,103.39.131.163,0.0
75444,10322,103.39.131.148,0.0
75445,86738,59.93.23.97,0.0
75446,7045,101.62.182.27,0.0
75447,7044,101.62.182.185,0.0
75448,86737,59.93.23.174,0.0
75449,10292,103.38.247.80,0.0
75450,84913,59.177.88.63,0.0
75451,10295,103.38.39.101,0.0
75452,10299,103.38.39.71,0.0
75453,7039,101.62.180.181,0.0
75454,10313,103.39.117.101,0.0
75455,10317,103.39.117.81,0.0
75456,10318,103.39.128.132,0.0
75457,7041,101.62.181.197,0.0
75458,10320,103.39.130.254,0.0
75459,84904,59.177.78.65,0.0
75460,9904,103.255.105.150,0.0
75461,9898,103.254.82.6,0.0
75462,9196,103.245.12.72,0.0
75463,7333,101.63.180.163,0.0
75464,86544,59.92.196.233,0.0
75465,86545,59.92.196.62,0.0
75466,85398,59.181.97.171,0.0
75467,7340,101.63.183.140,0.0
75468,85396,59.181.89.235,0.0
75469,9444,103.249.43.74,0.0
75470,9445,103.249.5.129,0.0
75471,9448,103.249.6.145,0.0
75472,86547,59.92.199.148,0.0
75473,85391,59.181.31.179,0.0
75474,9449,103.249.6.156,0.0
75475,9450,103.249.6.170,0.0
75476,9451,103.249.6.204,0.0
75477,9452,103.249.7.92,0.0
75478,7335,101.63.180.68,0.0
75479,9438,103.249.39.81,0.0
75480,9436,103.249.39.43,0.0
75481,85404,59.182.102.240,0.0
75482,7350,101.63.188.184,0.0
75483,86537,59.92.175.183,0.0
75484,85422,59.182.143.140,0.0
75485,85419,59.182.139.241,0.0
75486,9418,103.249.232.50,0.0
75487,9419,103.249.233.114,0.0
75488,85416,59.182.132.137,0.0
75489,85415,59.182.13.209,0.0
75490,9434,103.249.37.18,0.0
75491,85414,59.182.129.100,0.0
75492,85413,59.182.128.198,0.0
75493,85412,59.182.125.58,0.0
75494,7343,101.63.184.249,0.0
75495,9429,103.249.243.210,0.0
75496,9432,103.249.27.206,0.0
75497,86549,59.92.201.48,0.0
75498,9457,103.249.76.98,0.0
75499,9411,103.249.206.138,0.0
75500,85384,59.181.156.33,0.0
75501,85355,59.180.6.28,0.0
75502,9512,103.25.5.110,0.0
75503,85353,59.180.57.64,0.0
75504,9515,103.25.7.125,0.0
75505,85350,59.180.54.224,0.0
75506,9520,103.250.137.37,0.0
75507,7297,101.63.161.20,0.0
75508,9532,103.250.152.203,0.0
75509,85341,59.180.48.179,0.0
75510,85340,59.180.45.67,0.0
75511,9533,103.250.153.138,0.0
75512,9536,103.250.155.27,0.0
75513,9541,103.250.158.185,0.0
75514,86565,59.92.240.173,0.0
75515,9542,103.250.159.210,0.0
75516,9510,103.25.47.89,0.0
75517,7301,101.63.161.57,0.0
75518,7306,101.63.163.191,0.0
75519,9484,103.25.0.69,0.0
75520,85380,59.181.146.189,0.0
75521,85379,59.181.146.127,0.0
75522,9466,103.249.88.200,0.0
75523,9467,103.249.88.211,0.0
75524,9469,103.249.89.0,0.0
75525,85370,59.181.119.180,0.0
75526,85368,59.181.118.54,0.0
75527,7308,101.63.165.241,0.0
75528,9490,103.25.132.47,0.0
75529,7318,101.63.173.132,0.0
75530,86557,59.92.214.192,0.0
75531,9495,103.25.155.202,0.0
75532,85362,59.181.101.13,0.0
75533,86558,59.92.227.64,0.0
75534,9414,103.249.211.66,0.0
75535,85428,59.182.154.93,0.0
75536,9543,103.250.16.231,0.0
75537,9323,103.247.83.176,0.0
75538,7399,101.63.208.214,0.0
75539,86509,59.91.83.151,0.0
75540,7396,101.63.207.254,0.0
75541,85483,59.183.12.139,0.0
75542,9278,103.245.68.249,0.0
75543,85480,59.182.90.105,0.0
75544,9282,103.245.9.218,0.0
75545,7395,101.63.207.131,0.0
75546,9297,103.246.37.20,0.0
75547,86512,59.91.87.111,0.0
75548,7394,101.63.206.113,0.0
75549,85476,59.182.83.116,0.0
75550,9300,103.246.65.115,0.0
75551,9306,103.246.67.25,0.0
75552,85470,59.182.71.243,0.0
75553,85488,59.183.133.196,0.0
75554,9268,103.245.20.45,0.0
75555,9260,103.245.198.78,0.0
75556,85505,59.183.171.190,0.0
75557,9199,103.245.13.243,0.0
75558,7417,101.63.218.146,0.0
75559,85510,59.183.184.187,0.0
75560,85508,59.183.178.97,0.0
75561,7415,101.63.217.205,0.0
75562,9209,103.245.196.102,0.0
75563,9213,103.245.196.178,0.0
75564,9243,103.245.198.182,0.0
75565,85499,59.183.164.234,0.0
75566,7402,101.63.211.163,0.0
75567,85497,59.183.159.169,0.0
75568,85496,59.183.158.191,0.0
75569,7401,101.63.211.119,0.0
75570,86506,59.91.80.38,0.0
75571,9317,103.247.29.38,0.0
75572,9328,103.248.112.245,0.0
75573,86536,59.92.175.117,0.0
75574,9329,103.248.113.38,0.0
75575,9366,103.248.31.233,0.0
75576,9372,103.248.32.99,0.0
75577,85445,59.182.19.40,0.0
75578,7363,101.63.194.140,0.0
75579,9376,103.248.35.204,0.0
75580,9380,103.248.84.109,0.0
75581,9384,103.248.85.163,0.0
75582,85439,59.182.176.177,0.0
75583,85437,59.182.173.231,0.0
75584,9386,103.248.85.243,0.0
75585,9392,103.248.94.246,0.0
75586,7353,101.63.190.58,0.0
75587,9400,103.249.121.249,0.0
75588,9402,103.249.17.104,0.0
75589,9403,103.249.180.171,0.0
75590,9365,103.248.31.159,0.0
75591,85449,59.182.21.235,0.0
75592,86528,59.92.109.30,0.0
75593,9343,103.248.159.244,0.0
75594,86517,59.91.91.71,0.0
75595,9338,103.248.122.118,0.0
75596,7382,101.63.201.214,0.0
75597,86520,59.91.93.57,0.0
75598,86521,59.91.95.93,0.0
75599,9340,103.248.123.167,0.0
75600,9348,103.248.173.140,0.0
75601,85451,59.182.216.82,0.0
75602,7373,101.63.198.238,0.0
75603,7370,101.63.196.68,0.0
75604,86526,59.91.98.133,0.0
75605,9356,103.248.235.155,0.0
75606,86527,59.91.99.132,0.0
75607,9364,103.248.247.230,0.0
75608,86566,59.92.240.250,0.0
75609,85333,59.180.41.99,0.0
75610,9895,103.254.56.38,0.0
75611,9807,103.252.6.189,0.0
75612,86598,59.92.69.59,0.0
75613,9776,103.252.26.247,0.0
75614,9778,103.252.26.67,0.0
75615,85207,59.180.144.24,0.0
75616,9779,103.252.26.90,0.0
75617,7238,101.63.134.161,0.0
75618,9783,103.252.27.141,0.0
75619,86601,59.92.71.250,0.0
75620,9785,103.252.27.155,0.0
75621,85202,59.180.142.53,0.0
75622,9794,103.252.27.7,0.0
75623,85199,59.180.139.192,0.0
75624,7232,101.63.132.51,0.0
75625,9801,103.252.5.123,0.0
75626,85195,59.180.136.29,0.0
75627,85210,59.180.147.116,0.0
75628,85212,59.180.148.146,0.0
75629,9774,103.252.26.230,0.0
75630,9743,103.252.25.152,0.0
75631,9726,103.252.24.47,0.0
75632,85238,59.180.163.121,0.0
75633,85234,59.180.16.35,0.0
75634,9730,103.252.24.52,0.0
75635,85231,59.180.158.64,0.0
75636,9742,103.252.25.150,0.0
75637,9749,103.252.25.184,0.0
75638,85216,59.180.149.172,0.0
75639,85223,59.180.152.187,0.0
75640,7254,101.63.143.32,0.0
75641,9755,103.252.25.213,0.0
75642,9761,103.252.25.51,0.0
75643,9764,103.252.25.58,0.0
75644,9768,103.252.25.88,0.0
75645,9804,103.252.5.195,0.0
75646,86603,59.92.72.95,0.0
75647,9721,103.252.24.26,0.0
75648,9808,103.252.6.193,0.0
75649,7203,101.62.247.71,0.0
75650,9854,103.254.131.7,0.0
75651,9858,103.254.173.96,0.0
75652,9860,103.254.200.103,0.0
75653,7201,101.62.246.196,0.0
75654,85162,59.179.43.186,0.0
75655,9870,103.254.204.211,0.0
75656,85159,59.179.36.99,0.0
75657,86624,59.93.11.219,0.0
75658,9871,103.254.204.24,0.0
75659,7198,101.62.246.107,0.0
75660,85153,59.179.157.118,0.0
75661,9885,103.254.27.176,0.0
75662,9888,103.254.53.145,0.0
75663,85148,59.179.148.25,0.0
75664,7205,101.62.248.136,0.0
75665,86616,59.93.1.253,0.0
75666,86615,59.92.98.136,0.0
75667,7226,101.63.128.34,0.0
75668,9811,103.253.104.35,0.0
75669,7230,101.63.132.248,0.0
75670,9815,103.253.154.34,0.0
75671,9818,103.253.172.198,0.0
75672,86605,59.92.74.46,0.0
75673,7228,101.63.130.129,0.0
75674,85182,59.180.128.246,0.0
75675,86614,59.92.97.6,0.0
75676,7225,101.63.128.205,0.0
75677,86612,59.92.93.218,0.0
75678,9826,103.253.175.86,0.0
75679,9828,103.253.202.135,0.0
75680,9836,103.253.210.82,0.0
75681,7219,101.62.252.233,0.0
75682,9723,103.252.24.33,0.0
75683,9709,103.252.24.19,0.0
75684,7292,101.63.159.10,0.0
75685,9619,103.251.216.241,0.0
75686,7288,101.63.156.73,0.0
75687,85306,59.180.255.9,0.0
75688,86581,59.92.249.89,0.0
75689,9592,103.251.19.122,0.0
75690,9594,103.251.19.185,0.0
75691,85302,59.180.254.134,0.0
75692,9595,103.251.19.37,0.0
75693,9597,103.251.208.130,0.0
75694,85299,59.180.251.50,0.0
75695,85298,59.180.250.89,0.0
75696,9598,103.251.208.212,0.0
75697,9602,103.251.209.165,0.0
75698,9603,103.251.209.228,0.0
75699,85294,59.180.248.102,0.0
75700,9604,103.251.209.251,0.0
75701,85309,59.180.28.99,0.0
75702,9575,103.250.40.137,0.0
75703,9573,103.250.28.161,0.0
75704,9561,103.250.189.16,0.0
75705,86570,59.92.244.196,0.0
75706,85330,59.180.40.224,0.0
75707,86571,59.92.244.46,0.0
75708,9548,103.250.162.242,0.0
75709,85328,59.180.40.151,0.0
75710,9552,103.250.164.226,0.0
75711,7290,101.63.157.29,0.0
75712,9571,103.250.208.10,0.0
75713,7289,101.63.157.155,0.0
75714,86575,59.92.246.47,0.0
75715,9563,103.250.19.118,0.0
75716,9567,103.250.190.97,0.0
75717,86576,59.92.246.9,0.0
75718,86577,59.92.248.117,0.0
75719,9613,103.251.212.39,0.0
75720,7276,101.63.152.90,0.0
75721,85243,59.180.166.248,0.0
75722,9623,103.251.219.27,0.0
75723,9691,103.252.218.108,0.0
75724,9695,103.252.24.114,0.0
